metal,linker
Lu,"1-((1H-1,2,4-triazol-1-yl)methyl)-3,5-bis(3-pyridyl)-1,2,4-triazole"
Lu,"1-(1-imidazolyl)-3,5-bis(imidazol-1-ylmethyl)benzene"
Lu,1-(1-imidazolyl)-4-(imidazol-1-ylmethyl)benzene
Lu,"1-(3,5-dicarboxyphenyl)-4-carboxy-1H-1,2,3-triazole"
Lu,"1-(triazol-1-yl)-2,4,6-benzenetricarboxylic acid"
Lu,"2,2'-bipyridine-3,3',6,6'-tetracarboxylic acid"
Lu,"2,2'-bipyridine-3,3'-dicarboxylic acid"
Lu,"2,2-bis(4-carboxyphenyl)hexafluoropropane"
Lu,"2,2′-biselenophene-5,5′-dicarboxylic acid"
Lu,"2,3,6,7,10,11-hexaaminotriphenylene hexahydrochloride"
Lu,"2,3,6,7,10,11-hexahydroxytriphenylene"
Lu,"2,3,6,7,10,11-hexahydroxytriphenylene hydrate"
Lu,"2,3-pyrazinedicarboxylic acid"
Lu,"2,4,6-Tris(4-pyridyl)pyridine"
Lu,"2,4,6-trimethyl benzene-1,3,5-triyl-triisophthalate"
Lu,"2,4,6-tris(3-pyridyl)-1,3,5-triazine"
Lu,"2,5,8-tri-(4-pyridyl)-1,3,4,6,7,9-hexaazaphenalene"
Lu,"2,5-bis(2-methoxyethoxy)-1,4-benzenedicarboxylate"
Lu,"2,5-dibutoxy-1,4-benzenedicarboxylate"
Lu,"2,5-dimethoxy-1,4-benzoquinone"
Lu,"2,5-piperazinedione-1,4-diacetic acid"
Lu,"2,6-bis(2′,4′-dicarboxylphenyl)pyridine"
Lu,"2,6-pyridinedicarboxylic acid"
Lu,"2,8,14,20-tetra-methyl-4,6,10,12,16,18,22,24-octa-carboxymethoxy-calix[4]arene"
Lu,"2-((1H-1,2,4-triazol-1-yl)methyl)-1H-imidazole-4,5-dicarboxylic acid"
Lu,2-((pyridin-4-ylmethyl)amino)terephthalic acid
Lu,"2-(2-sulfophenyl)imidazo(4,5-f)(1,10)-phenanthroline"
Lu,2-(4-carboxyphenoxy)terephthalic acid
Lu,"2-(4-carboxyphenyl)imidazo[4,5-f]-1,10-phenanthroline"
Lu,2-(imidazole-1-yl)terephthalic acid
Lu,"2-(pyridin-4-yl)-4,6-pyrimidine dicarboxylic acid"
Lu,"2-amino-[1,1′-biphenyl]-4,4′-dicarboxylic acid"
Lu,2-aminobenzimidazole
Lu,2-aminoterephthalic acid disodium salt monohydrate
Lu,"2-ethynyl-[1,1′-biphenyl]-4,4′-dicarboxylic acid"
Lu,2-imidazolecarboxaldehyde
Lu,2-iodoterephthalic acid
Lu,2-pyrazinecarboxylic acid
Lu,2-sulfoterephthalic acid monosodium salt
Lu,"2′,5′-dimethoxy-[1,1′:4′,1′′-terphenyl]-4,4′′-dicarboxylic acid"
Lu,2′-carboxybiphenyl-4-ylmethylaminodiacetic acid
Lu,"3,3',4,4'-biphenyltetracarboxylic acid"
Lu,"3,3′,4,4′-biphenyltetracarboxylic acid"
Lu,"3,3′,4,4′-diphenylsulfonetetracarboxylic dianhydride"
Lu,"3,3′,5,5′-Tetramethyl-4,4′-bi-1H-pyrazole"
Lu,"3,3′,5,5′-azobenzene-tetracarboxylic acid"
Lu,"3,3′-bipyridine"
Lu,"3,5-bis((4'-carboxylbenzyl)oxy)benzoic acid"
Lu,"3,5-bis((4’-carboxylbenzyl)oxy)benzoic acid"
Lu,"3,5-bis(3,5-dicarboxylphenoxy)benzoic acid"
Lu,"3,5-bis(3-pyridyl-3-(3′-methylphenyl)-1,3,4-oxadiazole"
Lu,"3,5-di(1H-benzimidazol-1-yl)pyridine"
Lu,"3,6-di(4H-imidazol-4-yl)benzene-1,2-diamine"
Lu,3-((6-carboxynaphthalen-2-yl)oxy)phthalic acid
Lu,3-(3-pyridyl)acrylic acid
Lu,"3-(5-(pyridin-4-yl)-4H-1,2,4-triazol-3-yl)benzoic acid"
Lu,3-[4-(carboxymethoxy)phenyl]propanoic acid
Lu,"3-amino-1,2,4-triazole-5-carboxylic acid hydrate"
Lu,3-amino-4-hydroxybenzoic acid
Lu,3-fluoro-4-pyridinecarboxylic acid
Lu,3-methyl pyridine
Lu,"3-methyl-1,2,4-triazole"
Lu,3-methyladipic acid
Lu,3-pyridylmethyl phosphonic acid
Lu,"4,4',4''-Tricarboxytriphenylamine"
Lu,"4,4'-(1E,1'E)-2,2'-(2,5-dimethoxy-1,4-phenylene)bis(ethene-2,1-diyl)dibenzoic acid"
Lu,"4,4'-(2,2-bis((4-carboxyphenoxy)methyl)propane-1,3-diyl)bis(oxy)dibenzoic acid"
Lu,"4,4'-(diazene-1,2-diyl)dibenzoic acid"
Lu,"4,4'-(ethyne-1,2-diyl)dibenzoic acid"
Lu,"4,4'-azobipyridine"
Lu,"4,4'-dicarboxy-2,2'-bipyridine"
Lu,"4,4'-dicarboxybiphenyl sulfone"
Lu,"4,4'-dicarboxydiphenyl sulfone"
Lu,"4,4'-stilbenedicarboxylic acid"
Lu,"4,4′,4″,4‴-((9,10-dioxo-9,10-dihydroanthracene-2,6-diyl)bis(azanetriyl))tetrabenzoic acid"
Lu,"4,4′,4″,4‴-benzene-1,2,4,5-tetrayltetrabenzoic acid"
Lu,"4,4′,4″-{[(2,4,6-trimethylbenzene-1,3,5-triyl)tris(methylene)]tris(oxy)}tribenzoic acid"
Lu,"4,4′-((4-(pyridin-4-yl)phenyl)azanediyl)dibenzoic acid"
Lu,"4,4′-(1,2-dihydroxyethane-1,2-diyl)dibenzoic acid"
Lu,"4,4′-(1,4-(xylene)diyl)bis(1,2,4-triazole)"
Lu,"4,4′-(1H-1,2,4-triazol-1-yl)methylenebis(benzoic acid)"
Lu,"4,4′-(4-(3-carboxyphenyl)pyridine-2,6-diyl)dibenzoic acid"
Lu,"4,4′-(4H-1,2,4-triazole-3,5-diyl)dibenzoic acid"
Lu,"4,4′-[1,4-phenylenebis(ethyne-2,1-diyl)]-dibenzoic acid"
Lu,"4,4′-azobis(pyridine)"
Lu,"4,4′-azodisalicylic acid"
Lu,"4,4′-dicarboxybiphenyl sulfone"
Lu,"4,4′-dioxidobiphenyl-3,3′-dicarboxylic acid"
Lu,"4,4′-dipyridyl"
Lu,"4,5-di(4'-carboxylphenyl)phthalic acid"
Lu,"4-(2,4-dicarboxylphenyl) picolinic acid"
Lu,"4-(3,5-dicarboxylatobenzyloxy)benzoic acid"
Lu,"4-(3,5-dicarboxylphenyl) picolinic acid"
Lu,"4-(4-carboxyphenyl)-1,2,4-triazole"
Lu,4-(aminomethyl)benzoic acid
Lu,4-(imidazol-1-yl)-benzoic acid
Lu,4-(trifluoromethyl)phthalic acid
Lu,"4-amino-1,2,4-triazole"
Lu,4-phosphonoethanesulfonic acid
Lu,4-pyridinecarboxaldehyde
Lu,"40-(4-pyridyl)-4,20:60,400-terpyridine"
Lu,"4′-(4-(3,5-dicarboxylphenoxy)phenyl)-4,2′:6′,4″-terpyridine"
Lu,"4′-(4-methoxyphenyl)-4,2′:6′,4″-terpyridine"
Lu,"4′-carboxy-4,2′:6′,4″-terpyridine"
Lu,"4′-nitro-[1,1′-biphenyl]-3,5-dicarboxylic acid"
Lu,"5,10,15,20-tetra(4-pyridyl)porphyrin"
Lu,"5,10,15,20-tetrakis(3,4,5-trihydroxyphenyl)porphyrin"
Lu,"5,5'-(1,4-phenylenebis(methoxy))diisophthalic acid"
Lu,"5,5'-(biphenyl-4,4'-diylbis(methylene))bis(oxy)diisophthalic acid"
Lu,"5,5'-(pentane-1,2-diyl)-bis(oxy)diisophthalic acid"
Lu,"5,5'-methylenediisophthalic acid"
Lu,"5,5′-(1,4/1,3-phenylenebis(methoxy))diisophthalic acid"
Lu,"5,5′-(ethene-1,2-diyl)diisophthalic acid"
Lu,"5,5′-(pentane-1,4-diylbis(oxy))diisophthalic acid"
Lu,"5,5′-(pyridine-2,5-diyl)diisophthalic acid"
Lu,"5,6-dimethylbenzimidazole"
Lu,5-(((1H-imidazol-2-yl)methyl)amino)isophthalic acid
Lu,5-(2-carboxylphenoxy)isophthalic acid
Lu,"5-(3,5)-(dicarboxybenzyloxy)isophthalic acid"
Lu,5-(4-carboxy-phenoxy)-isophthalic acid
Lu,5-(benzimidazole-1-yl)isophthalic acid
Lu,5-(imidazol-1-yl)-N′-(pyridin-4-ylmethylene) nicotinohydrazide
Lu,5-(phosphonomethyl)isophthalic acid
Lu,5-(tert-butyl)isophthalic acid
Lu,5-azidoisophthalic acid
Lu,5-bromosalicylic acid
Lu,5-hydroxynicotinic acid
Lu,5-nitro-isophthalic acid
Lu,"5’-(4,5-Bis(4-carboxyphenyl)-1H-imidazol-2-yl)-[1,1’:3’,1’’-terphenyl]-4,4’’-dicarboxylic acid"
Lu,"5′-nitro-[1,1′:3′,1′′-terphenyl]-4,4′′-dicarboxylic acid"
Lu,6-(4-pyridyl)-terephthalic acid
Lu,6-nitrobenzimidazole
Lu,BenzeneDiSulfonic Acid
Lu,"Bicyclo[1.1.1]pentane-1,3-dicarboxylic acid"
Lu,"H3L1 (4,4′,4″-((benzene-1,3,5-tricarbonyl)tris(azanediyl))tribenzoic acid)"
Lu,KHClCNAn
Lu,L-(+)-tartaric acid
Lu,L-glutamic acid
Lu,"N',N'-bis[1-(pyridin-3-yl)methylidene]benzil dihydrazone"
Lu,"N',N'-bis[1-(pyridin-4-yl)methylidene]benzil dihydrazone"
Lu,"N,N,N′,N′-tetra(2-pyridyl)biphenyl-4,4′-diamine"
Lu,"N,N′-bis(3-pyridinecarboxamide)-1,6-hexane"
Lu,"N,N′-bis(4-carboxyphenyl)urea"
Lu,"N,N′-di(3-pyridyl)suberoamide"
Lu,"N-(pyridin-4-yl)-4-(pyridin-4-yl)-1,8-naphthalimide"
Lu,"N1,N3-di(pyridin-3-yl)isophthalamide"
Lu,NiL
Lu,"Poly-2,5-bis(pent-4-en-1-yloxy)terephthalic acid"
Lu,"R,S-hydroxyphosphonoacetic acid"
Lu,SinMe2n-(C6H4CO2H)2
Lu,alkane dioic acid
Lu,aminoterephthalic acid
Lu,"benzene-1,2-dicarboxylic acid"
Lu,"benzene-1,3,5-tribenzoate"
Lu,"benzene-1,4-dicarboxylate"
Lu,"benzo[d][1,3]dioxole-4,7-dicarboxylic acid"
Lu,"benzothiadiazolyl-substituted 4,4′-[1,4-phenylene-bis(ethyne-2,1-diyl)]-dibenzoic acid"
Lu,"biphenyl-2,4,6,3’,5’-pentacarboxylic acid"
Lu,"biphenyl-2,4′-dicarboxylic acid"
Lu,"biphenyl-3,3′,5-tricarboxylic acid"
Lu,bis(2-hydroxyethyl) terephthalate
Lu,bis(4-pyridyl)acetylene
Lu,bis(4-pyridylformyl)piperazine
Lu,bis(N-imidazolyl)methane
Lu,chelidamic acid
Lu,dibenzobarrelene-based dicarboxylic acid
Lu,"diisopropyl 3,5-dicarboxylphenylphosphonate"
Lu,"disodium 2,5-dihydroxyterephthalate"
Lu,gamma-cyclodextrin
Lu,mellitic acid
Lu,monosodium 2-sulfoterephthalate
Lu,"naphthalene-2,6-diylbis(phosphonic acid)"
Lu,ortho-phenylenediacetic acid
Lu,phosphoserine
Lu,potassium oxalate monohydrate
Lu,"pyrazine-2,5-dicarboxylic acid"
Lu,"pyrazine-2,6-dicarboxylic acid"
Lu,"pyrazino[2,3-f][1,10]-phenanthroline"
Lu,"pyridine-2,4,6-tricarboxylic acid"
Lu,"pyridine-2-yl-1H-imidazole-4,5-dicarboxylic acid"
Lu,"pyridine-3,5-dicarboxylate"
Lu,"pyridyl-2,5-dicarboxylic acid N-oxide"
Lu,sodium (S)-2-(1H-imidazole1-yl) propionate
Lu,sodium 5-sulfoisophthalate
Lu,sodium azide
Lu,"terphenyl-2,5,2’,5’-tetracarboxylic acid"
Lu,tetrabromoterephthalic acid
Lu,tetrakis[4-(1-imidazolyl)phenyl]methane
Lu,thiobis(4-methylene-benzoic acid)
Lu,"trans-2,2′-[cyclohexane-1,4-diylbis(azanediyl)]bis(2-oxoacetic acid)"
Lu,triphosphaazatriangulene
Lu,tris(2-carboxyethyl)isocyanurate
Lu,tris(p-carboxyl-biphenyl)phosphine oxide
Lu,"α,α′-p-xylylenebis(1-(4-pyridylmethylene)-piper-4-azine)"
Lu,"(2,5-dimethyl-1,4-phenylene)bis(phosphonic acid)"
Lu,"(4,4′-anthracene-9,10-diylbis(ethyne-2,1-diyl))dibenzoic acid"
Lu,(4-pyridyl)tetrazole
Lu,"(5,15-dipyridyl-10,20-bis(pentafluorophenyl))porphyrinato manganese(III) chloride (L2-Mn(Cl))"
Lu,"(R,R)-(−)-1,2-cyclohexanediamino-N,N′-bis(3-tert-butyl-5-(4-pyridyl)salicylidene)zinc(II)"
Lu,"(S)-2-(1,8-naphthalimido)-3-(4-imidazole)propanoate"
Lu,"(S,S)-H4L"
Lu,"1,1'-(1,5-pentanediyl)bis-1H-benzimidazole"
Lu,"1,1'-methylenebis(1H-pyrazole-4-carboxylic acid)"
Lu,"1,1,2,2-Tetrakis[4-(4-carboxyphenyl)-1H-pyrazol-1-yl]ethane"
Lu,"1,1,2,2-tetrakis(4-(1H-imidazol-1-yl)phenyl)ethane"
Lu,"1,1,2,2-tetrakis(4-pyridylphenyl)ethylene"
Lu,"1,10,100-(2,4,6-trimethylbenzene-1,3,5-triyl(methylene))-tris(pyridine-4-carboxylic acid)"
Lu,"1,1′,1″-(1,3,5-triazine-2,4,6-triyl)-tripiperidine-4-carboxylic acid"
Lu,"1,1′-(1,6-hexanediyl)bis(imidazole)"
Lu,"1,1′-(5-methyl-1,3-phenylene)bis(1H-imidazole)"
Lu,"1,1′-biphenyl-2,2′,6,6′-tetracarboxylic acid"
Lu,"1,2,3,5-benzenetetracarboxylic acid"
Lu,"1,2,4,5-benzenetetracarboxylate"
Lu,"1,2,4-benzene tricarboxylic acid"
Lu,"1,2,5-thiadiazole-3,4-dicarboxylic acid"
Lu,"1,2-bis(1,2,4-triazol-4-yl)ethane"
Lu,"1,2-bis(4-pyridyl)-ethane"
Lu,"1,2-bis(imidazol-1-yl)ethane"
Lu,"1,2-bis(imidazol-1′-yl)ethane"
Lu,"1,2-bis[(pyridin-4-ylthio)methyl]benzene"
Lu,"1,2-bis[3-(4H-1,2,4-triazol-4-yl)phenoxy]ethane"
Lu,"1,3,5-(triscarboxyphenyl)benzene"
Lu,"1,3,5-tri(imidazo-1-ylmethyl)-2,4,6-trimethylbenzene"
Lu,"1,3,5-triamino-2,4,6-benzenetriol"
Lu,"1,3,5-triaza-7-phosphaadamantane"
Lu,"1,3,5-trifluoro-2,4,6-tris(4-carboxy-phenyl)benzene"
Lu,"1,3,5-tris(1H-imidazol-1-yl)benzene"
Lu,"1,3,5-tris(2H-tetrazol-5-yl)benzene hydrochloride"
Lu,"1,3,5-tris(4-phosphonophenyl)benzene"
Lu,"1,3,5-tris[2,6-dimethyl-4-(α-carboxy)methoxyphenyl]benzene"
Lu,"1,3-Bis(1,2,4-triazol-1-yl)propane"
Lu,"1,3-bis(2-methylimidazol-1-ylmethyl)benzene"
Lu,"1,3-bis(carboxymethyl)imidazole"
Lu,"1,3-bis(carboxymethyl)imidazolium bromide"
Lu,"1,3-bis(imidazol)propane"
Lu,"1,3-bis(imidazol-1-yl)propane"
Lu,"1,3-bis(pyridin-4-ylmethyl)urea"
Lu,"1,3-bis[2-(4-pyridyl)ethenyl]benzene"
Lu,"1,3-di(4′-carboxyl-phenyl)benzene acid"
Lu,"1,4,5,8-naphthalenetetracarboxylic acid"
Lu,"1,4-benzene dicarboxylate acid"
Lu,"1,4-benzenebis(thioacetic acid)"
Lu,"1,4-bis((1H-1,2,4-triazol-1-yl)methyl)benzene"
Lu,"1,4-bis(1,2,4-triazol-4-yl)benzene"
Lu,"1,4-bis(2-methyl-imidazol-1-yl)butane"
Lu,"1,4-bis(2-pyridylaminomethyl)benzene"
Lu,"1,4-bis(3,5-bis(trifluoromethyl)-1H-pyrazole-4-yl)benzene"
Lu,"1,4-bis(4-pyridylethynyl)benzene"
Lu,"1,4-bis(imidazol-1-yl)terephthalic acid"
Lu,"1,4-bis(pyridin-4-ylmethoxy)benzene"
Lu,"1,4-bis(pyridinil-3-carboxylato)-1,4-dimethyl-benzene"
Lu,"1,4-di(1H-imidazol-1-yl)butane"
Lu,"1,4-di(imidazol-1-yl)naphthalene"
Lu,"1,4-naphthalene dicarboxylic acid"
Lu,"1,4-terephthalic acid"
Lu,"1,5-naphthalenedisulfonic acid"
Lu,"1,5-pentylenediphosphonic acid"
Lu,"1,6-bis(imidazol-1-yl)-hexane"
Lu,1-(4-Cyano-phenyl)-piperidine-4-carboxylic acid ethyl ester
Lu,"1-(4-aminobenzyl)-1,2,4-triazole"
Lu,"1-(pyridin-4-ylthio)benzene-2,4-dioic acid"
Lu,"1-hydroxyethane 1,1-diphosphonic acid"
Lu,"1-imidazol-1-yl-3-(1,2,4-triazol-4-yl)propane"
Lu,1-oxidopyridin-1-ium-4ylaminocarbonyl
Lu,"1H-3,5-bis(3-pyridyl)-1,2,4-triazole"
Lu,"1H-3-(3-pyridyl)-5-(4-pyridyl)-1,2,4-triazole"
Lu,1H-benzotriazole
Lu,1H-tetrazolate-5-ethyl acetate
Lu,1H-tetrazole-5-acetic acid
Lu,"2,2'-azodibenzoic acid"
Lu,"2,2'-bis(4-pyridylmethyleneoxy)-1,1'-biphenylene"
Lu,"2,2'-dihydroxyl-[1,1']-binaphthalene-3,3'-dicarboxylic acid"
Lu,"2,2’-bipyridine-5,5’-dicarboxylic acid"
Lu,"2,2′,2″-[1,3,5-triazine-2,4,6-triyltris(thio)]tris-acetic acid"
Lu,"2,2′,3,3′-thiodiphthalic dianhydride"
Lu,"2,2′-(pyridine-2,6-diyl)diterephthalic acid"
Lu,"2,2′-biphenyldicarboxylic acid"
Lu,"2,2′-dinitro-4,4′-biphenyldicarboxyl acid"
Lu,"2,2′:6′,2′′-terpyridine"
Lu,"2,2″-dimethyl-[1,1′:4′,1″-terphenyl]-4,4″-dicarboxylic acid"
Lu,"2,3,5,6-tetramethylterephthalic acid"
Lu,"2,3,6,7,10,11-hexaaminotriphenylene"
Lu,"2,3-Pyrazinedicarboxylic acid"
Lu,"2,3-dimethylpyrazine"
Lu,"2,3’,4,5’-biphenyltetracarboxylic acid"
Lu,"2,4,5-tri(4-pyridyl)-imidazole"
Lu,"2,4-dibenzoylisophthalic acid"
Lu,"2,5-bis(1-imidazoly)pyridine"
Lu,"2,5-bis(1H-1,2,4-triazol-1-yl) terephthalic acid"
Lu,"2,5-bis(4-aminophenyl)-1,3,4-oxadiazole"
Lu,"2,5-bis-(3-pyridyl)-3,4-diaza-2,4-hexadiene"
Lu,"2,5-dicarboxyterephthalic acid"
Lu,"2,5-difluorobenzene-1,4-dicarboxylic acid"
Lu,"2,5-dihydroxy-1,4-benzenediacetic acid"
Lu,"2,5-dihydroxy-terephthalic acid"
Lu,"2,5-dimercaptoterephthalic acid"
Lu,"2,5-pyridine-dicarboxylic acid"
Lu,"2,6-bis(4′-carboxyl-phenyl)pyridine"
Lu,"2,6-bis(imidazol-1-yl)pyridine"
Lu,"2,6-naphthalenedisulfonate"
Lu,"2,6-pyridine dicarboxylic acid"
Lu,2-((benzyl)amino)terephthalic acid
Lu,"2-((methylsulfonyl)methyl)-[1,1′-biphenyl]-4,4′-dicarboxylic acid"
Lu,"2-((methylthio)methyl)-[1,1′-biphenyl]-4,4′-dicarboxylic acid"
Lu,2-(1-hydroxy-ethyl)-3H-benzimidazole-5-carboxylic acid
Lu,"2-(1-imidazole)-1-hydroxyl-1,1’-ethylidenediphosphonic acid"
Lu,"2-(3-pyridine)-1H-1,3,4-thiadiazole-5-thioketone"
Lu,2-(4-Chlorobenzoyl)benzoic acid
Lu,2-(4-pyridyl)-terephthalic acid
Lu,2-(Methylamino)terephthalic acid
Lu,2-(carboxymethoxy)benzoic acid
Lu,"2-(hydroxymethyl)-2-(pyridin-4-yl)-1,3-propanediol"
Lu,"2-(p-hydroxylphenyl)-1H-imidazole-4,5-dicarboxylic acid"
Lu,2-Methylpyrazine
Lu,"2-[9-(1-hexylheptyl)-1,3,8,10-tetraoxo-3,8,9,10-tetrahydro-1H-anthra[2,1,9-def;6,5,10-d’e’f’]diisoquinolin-2-yl]terephthalic acid"
Lu,2-amino-terephthalic acid
Lu,2-hydroxyimino-N-[1-(2-pyrazinyl)ethylidene]-propanohydrazone
Lu,"2-iodobenzene-1,4-dicarboxylic acid"
Lu,2-methylisonicotinic acid
Lu,"2′,5′-dimethylterphenyl-4,4″-dicarboxylic acid"
Lu,"3,3'',5,5''-tetrakis(4-carboxyphenyl)-p-terphenyl"
Lu,"3,3',3''-(1,3,5-phenylenetri(oxy))triphthalic acid"
Lu,"3,3'-(4,4'-(2,2-bis((4-(2-carboxyvinyl)phenoxy)methyl)propane-1,3-diyl)bis(oxy)bis(4,1-phenylene))diacrylic acid"
Lu,"3,3'-azodibenzoic acid"
Lu,"3,3’,5,5’-tetraphenyl-1H,1’H-4,4’-bipyrazole"
Lu,"3,3′,4,4′-benzophenone-tetracarboxylate"
Lu,"3,3′,4′,4″-diphenyl-sulfonetetracarboxylic acid"
Lu,"3,3′,5,5′-Tetramethyl-4,4′-bipyrazole"
Lu,"3,3′-dihexyl-2,2′-bithiophene-5,5′-dicarboxylic acid"
Lu,"3,3′-dihydroxy-(1,1′-biphenyl)-4,4′-dicarboxylic acid"
Lu,"3,3′-diphenyl-2,2′-bithiophene-5,5′-dicarboxylic acid"
Lu,"3,3′′-dipropoxy-[1,1′:4′,1′′-terphenyl]-4,4′′-dicarboxylic acid"
Lu,"3,5,4'-azobenzenetricarboxylic acid"
Lu,"3,5-bis(1-imidazoly)pyridine"
Lu,"3,5-bis(2′,4′-dicarboxyphenyl) benzoic acid"
Lu,"3,5-bis(3,5-dicarboxylphenxoy)benoic acid"
Lu,"3,5-bis(4-carboxylphenyl)-pyridine N-oxide"
Lu,"3,5-bis(4-pyridyl)-pyridine"
Lu,"3,5-di(1H-imidazol-1-yl)pyridine"
Lu,"3,5-di(3,5-dicarboxylphenyl)nitrobenzene"
Lu,"3,5-di(4H-1,2,4-triazol-4-yl)pyridine"
Lu,"3,5-di(pyridine-4-yl)benzoic acid"
Lu,"3,5-diamine-1,2,4-triazole"
Lu,"3,5-pyrazole dicarboxylic acid"
Lu,"3,6-bis(4-pyridyl)-1,2,4,5-tetrazine"
Lu,"3,6-dibromobenzene-1,2,4,5-tetracarboxylic acid"
Lu,"3-(2,5-dicarboxyphenoxy)phthalic acid"
Lu,"3-(3,5-dicarboxylphenoxy)-6-carboxylpyridine"
Lu,3-(4-carboxyphenoxy)phthalic acid
Lu,"3-(4H-1,2,4-triazol-4-yl)benzoic acid"
Lu,"3-amine-1H-1,2,4-triazole"
Lu,"3-amino-1H-1,2,4-triazole"
Lu,3-aminopropylphosphonic acid
Lu,"3-cyanopyridine (in situ to 5-(3-pyridyl)tetrazolate, 3-pttz)"
Lu,"3-ethyl-1,2,4-triazole"
Lu,3-fluorophthalic acid
Lu,"4'',6'-diamino-5',5''-bis(4-carboxyphenyl)-[1,1':3',1'':3'',1'''-quaterphenyl]-4,4'''-dicarboxylic acid"
Lu,"4',4''-(2,2-bis((4'-carboxybiphenyl-4-yl)oxy)methyl)propane-1,3-diyl)bis(oxy)dibiphenyl-4-carboxylic acid"
Lu,"4'-carboxy-4,2':6',4''-terpyridine"
Lu,"4,4',4'',4'''-([9,9'-bicarbazole]-3,3',6,6'-tetrayl)tetrabenzoic acid"
Lu,"4,4',4'',4'''-methanetetrayltetrabenzoic acid"
Lu,"4,4',4''-nitrilotribenzoic acid"
Lu,"4,4'-(2,2-bis((4-carboxy-2-methoxyphenoxy)methyl)propane-1,3-diyl)bis(oxy)bis(3-methoxybenzoic acid)"
Lu,"4,4'-(hexafluoroisopropylidene)diphthalic acid"
Lu,"4,4'-azobenzenedicarboxylic acid"
Lu,"4,4'-bipyridyl"
Lu,"4,4-azobenzenedicarboxylic acid"
Lu,"4,49-bipyridine"
Lu,"4,4’-oxybisbenzoyl-bis(L-alanine)"
Lu,"4,4′,4′′-(((2,4,6-trimethylbenzene-1,3,5-triyl)tris(methylene))tris(oxy))tribenzoic acid"
Lu,"4,4′,4″,4‴-(5,10,15,20-porphyrintetrayl)-tetrabenzoic acid"
Lu,"4,4′,4″,4‴-(9,9′-Spirobi[fluorene]-2,2′,7,7′-tetrayl)tetrabenzoic acid"
Lu,"4,4′,4″,4‴-(porphyrin-5,10,15,20-tetrayl)tetrakis(benzenesulfonic) acid"
Lu,"4,4′,4″,4‴-tetrakiscarboxyphenylsilane"
Lu,"4,4′,4″-(2,4,6-trimethylbenzene-1,3,5-triyl)tribenzoate"
Lu,"4,4′,4″-s-triazine-1,3,5-triyl-tri-p-aminobenzoic acid"
Lu,"4,4′,4″-s-triazine-2,4,6-tribenzoic acid"
Lu,"4,4′,4″-s-triazine-2,4,6-triyltribenzoic acid"
Lu,"4,4′-(1H,1′H-[2,2′-biimidazole]-1,1′-diyl) dibenzoic acid"
Lu,"4,4′-(1H-1,2,4-triazol-1-yl)methylene-bis(benzonic acid)"
Lu,"4,4′-(4,4′-bitolyl)bis(1,2,4-triazole)"
Lu,"4,4′-(benzo[c][1,2,5]thiadiazole-4,7-diyl)dibenzoic acid"
Lu,"4,4′-(hexafluoroisopropylidene)diphthalic acid"
Lu,"4,4′-(trans-cyclohexane-1,2-diyl)bis(azanediyl)bis(carbonyl)dibenzoic acid"
Lu,"4,4′-bis((1H-imidazol-1-yl)methyl)-1,1′-biphenyl"
Lu,"4,4′-bis(benzoimidazo-1-ly)biphenyl"
Lu,"4,4′-bis(imidazol-1-yl)diphenyl"
Lu,"4,4′-bis(imidazol-1-yl)phenyl"
Lu,"4,4′-bisazobipyridine"
Lu,"4,4′-di(1H-imidazol-1-yl)biphenyl"
Lu,"4,4′-disulfo-[1,1′-diphenyl]-2,2′-dicarboxylic acid"
Lu,"4,5-di(3'-carboxylphenyl)-phthalic acid"
Lu,"4,6-dihydroxyisophthalic acid"
Lu,"4,7-di(4-pyridyl)-2,1,3-benzothiadiazole"
Lu,"4,7-dimethyl-1,10-phenanthroline"
Lu,4-((4-carboxybenzylidene)amino)benzoic acid
Lu,"4-(1,2,4-triazol-4-yl)phenylacetic acid"
Lu,4-(1-carboxy-ethoxy)-benzoic acid
Lu,4-(1H-tetrazol-5-yl)pyridine
Lu,"4-(3,5-dicarboxylphenyl)-2-methylpyridine"
Lu,4-(4-carboxylphenylmethylthio)benzoic acid
Lu,"4-(4-carboxyphenyl)-2,2′:4′,4″-terpyridine"
Lu,4-(pyridin-4-yl)acrylic acid
Lu,4-(pyridin-4-yl)benzoic acid
Lu,4-(pyridin-4-ylcarbamoyl)benzoic acid
Lu,4-Carboxycinnamic acid
Lu,4-HOOC–C6H4–CH2N(CH2PO3H2)2
Lu,4-[(E)-4-pyridinylazo]pyridine
Lu,"4-[2,2':6',2''-terpyridine]-4'-ylbenzoic acid"
Lu,4-[2-(4-pyridyl)ethenyl]benzoic acid
Lu,"4-amino-benzene-1,2,4-triazole"
Lu,4-aminophenyl-1H-tetrazole
Lu,4-chloroisophthalic acid
Lu,"4-chloropyridine-2,6-dicarboxylic acid"
Lu,4-ethylbenzoic acid
Lu,4-mercaptobenzoic acid
Lu,"4-phenyl-2,6-bis(4'-carboxyphenyl)pyridine"
Lu,4-pyridylaminocarbonyl
Lu,4-sulfobenzoic acid
Lu,"4′-(1H-imidazo[4,5-f][1,10]phenanthrolin-2-yl)-[1,1′-biphenyl]-3-carboxylic acid"
Lu,"4′-(3,5-dicarboxyphenyl)-2,2′:6′,2′′′-terpyridine"
Lu,"5,10,15,20-tetrakis(3,4-dihydroxyphenyl)porphyrin"
